date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
2019-01-07,5326,5161,FRANCE,45,11,65.33
2019-01-07,5739,5560,FRANCE,33,13,92.33000000000001
2019-01-07,4996,4858,FRANCE,31,20,69.33999999999999
2019-01-07,5539,5370,FRANCE,41,14,97.85
2019-01-07,5203,1035,FRANCE,94,12,222.92
2019-01-07,4956,4820,FRANCE,49,16,83.1
2019-01-07,5453,5287,FRANCE,91,11,83.48
2019-01-07,5135,4988,FRANCE,73,38,183.77
2019-01-07,5576,5404,FRANCE,24,13,72.26
2019-01-07,5267,5106,FRANCE,84,1,65.19
2019-01-07,5400,5235,FRANCE,44,54,193.91000000000003
2019-01-07,4989,4853,FRANCE,05,13,79.30999999999999
2019-01-07,5551,5382,FRANCE,92,13,106.75999999999999
2019-01-07,5103,618,FRANCE,77,7,60.23
2019-01-07,5281,5119,FRANCE,25,8,64.03
2019-01-07,5346,5181,FRANCE,30,3,9.45
2019-01-07,5545,5376,FRANCE,54,11,36.24
2019-01-07,5542,5373,FRANCE,73,12,58.31999999999999
2019-01-07,4992,2136,FRANCE,31,13,70.92
2019-01-07,5172,5023,FRANCE,31,7,37.82
2019-01-07,5500,5332,FRANCE,75,6,40.67
2019-01-07,5438,5272,FRANCE,73,8,61.95
2019-01-07,5446,5280,FRANCE,10,3,16.97
2019-01-07,5195,5045,FRANCE,77,2,16.66
2019-01-07,5798,5616,FRANCE,13,47,81.82
2019-01-07,5104,4958,FRANCE,21,14,142.88
2019-01-07,5543,5374,FRANCE,94,7,79.14
2019-01-07,4942,4806,FRANCE,44,1,33.65
2019-01-07,5420,5255,FRANCE,06,9,44.62
2019-01-07,5606,5434,FRANCE,75,17,86.18
2019-01-07,5002,4864,FRANCE,26,6,140.93
2019-01-07,5780,5599,FRANCE,30,17,73.35999999999999
2019-01-07,5436,5267,FRANCE,08,11,51.66
2019-01-07,5537,5368,FRANCE,62,1,11.69
2019-01-07,5806,5624,FRANCE,75,20,83.26
2019-01-07,5182,5033,FRANCE,69,15,90.72000000000001
2019-01-07,5552,5383,FRANCE,62,4,46.94
2019-01-07,5258,5097,FRANCE,39,21,67.53
2019-01-07,5078,4936,FRANCE,01,20,64.97
2019-01-07,5435,5270,FRANCE,44,2,7.13
2019-01-07,5371,5206,FRANCE,06,16,81.84
2019-01-07,5263,5102,FRANCE,69,1,1.62
2019-01-07,5518,5350,FRANCE,67,20,56.68
2019-01-07,5339,5174,FRANCE,44,7,66.93
2019-01-07,5511,5343,FRANCE,57,2,84.09
2019-01-07,5171,5022,FRANCE,69,20,71.77
2019-01-07,5083,4941,FRANCE,92,10,60.31
2019-01-07,4986,4850,FRANCE,69,4,63.69999999999999
2019-01-07,5055,4914,FRANCE,76,7,33.58
2019-01-07,4983,4847,FRANCE,54,10,74.03
2019-01-07,5799,5617,FRANCE,75,7,56.89
2019-01-07,5736,5557,FRANCE,25,11,69.4
2019-01-07,5291,5128,FRANCE,59,8,39.8
2019-01-07,5657,5482,FRANCE,18,16,73.73
2019-01-07,5771,5590,FRANCE,59,14,80.18
2019-01-07,5407,5242,FRANCE,11,7,38.459999999999994
2019-01-07,5597,5425,FRANCE,06,6,23.83
2019-01-07,5277,5115,FRANCE,62,25,84.07
2019-01-07,5305,5141,FRANCE,91,5,15.36
2019-01-07,5588,5416,FRANCE,54,5,38.44
2019-01-07,5534,5366,FRANCE,62,13,82.12
2019-01-07,5664,5489,FRANCE,69,25,89.39999999999999
2019-01-07,5272,5111,FRANCE,93,13,63.65
2019-01-07,5092,4949,FRANCE,40,6,16.59
2019-01-07,5071,1830,FRANCE,01,5,50.58
2019-01-07,5568,2442,FRANCE,93,6,80.5
2019-01-07,5100,4956,FRANCE,17,25,95.08999999999999
2019-01-07,5088,4945,FRANCE,92,25,107.37000000000002
2019-01-07,4966,4830,FRANCE,12,14,75.13000000000001
2019-01-07,5765,5584,FRANCE,95,20,64.09
2019-01-07,5644,1297,FRANCE,75,17,83.82
2019-01-07,4934,4798,FRANCE,78,13,80.48
2019-01-07,5243,5083,FRANCE,33,1,8.07
2019-01-07,5016,4876,FRANCE,77,39,82.86000000000001
2019-01-07,5676,5500,FRANCE,68,25,68.17
2019-01-07,5309,5145,FRANCE,29,1,49.44
2019-01-07,5043,4902,FRANCE,59,70,188.27000000000004
2019-01-07,5454,5288,FRANCE,34,25,79.94
2019-01-07,5279,5117,FRANCE,81,11,77.05
2019-01-07,5136,4989,FRANCE,69,20,105.28
2019-01-07,5761,5580,FRANCE,33,25,97.56
2019-01-07,5355,5190,FRANCE,75,13,64.83999999999999
2019-01-07,5678,5494,FRANCE,77,38,205.1
2019-01-07,5788,263,FRANCE,75,10,88.87
2019-01-07,5176,5027,FRANCE,76,20,64.85000000000001
2019-01-07,5241,5081,FRANCE,83,9,32.94
2019-01-07,5238,5078,FRANCE,05,35,104.57
2019-01-07,5142,4995,FRANCE,95,7,19.31
2019-01-07,5047,4906,FRANCE,83,19,90.19
2019-01-07,4988,4852,FRANCE,92,4,39.22
2019-01-07,5040,4899,FRANCE,05,8,38.82
2019-01-07,5184,5035,FRANCE,24,6,51.16
2019-01-07,5207,5051,FRANCE,95,47,81.49000000000001
2019-01-07,5697,5520,FRANCE,69,4,51.0
2019-01-07,5162,5014,FRANCE,78,4,51.019999999999996
2019-01-07,5208,1035,FRANCE,94,12,222.92
2019-01-07,4964,4828,FRANCE,59,9,73.28999999999999
2019-01-07,5057,4916,FRANCE,21,29,88.11999999999999
2019-01-07,5732,5553,FRANCE,64,13,67.86
2019-01-07,5790,5608,FRANCE,20,8,68.14
2019-01-07,4995,4857,FRANCE,33,8,47.77
2019-01-07,4948,4812,FRANCE,74,12,43.23
2019-01-07,5087,4944,FRANCE,69,25,101.68000000000002
2019-01-07,5585,5413,FRANCE,80,1,18.59
2019-01-07,5085,4943,FRANCE,33,20,79.11999999999999
2019-01-07,5384,5219,FRANCE,92,8,178.48
2019-01-07,5533,5365,FRANCE,73,7,17.99
2019-01-07,5698,5521,FRANCE,78,24,57.87
2019-01-07,5015,4875,FRANCE,09,20,69.47
2019-01-07,5319,5155,FRANCE,33,24,124.74000000000001
2019-01-07,5689,5512,FRANCE,77,13,72.33999999999999
2019-01-07,5592,5420,FRANCE,69,17,87.47
2019-01-07,5626,5453,FRANCE,77,16,81.88000000000001
2019-01-07,5174,5025,FRANCE,60,2,8.48
2019-01-07,5064,4923,FRANCE,78,14,65.3
2019-01-07,5107,4961,FRANCE,28,9,25.58
2019-01-07,4952,4816,FRANCE,44,20,131.77
2019-01-07,5314,5150,FRANCE,38,6,78.26
2019-01-07,5715,5537,FRANCE,28,3,30.29
2019-01-07,5390,5225,FRANCE,82,9,37.91
2019-01-07,5368,5203,FRANCE,42,39,80.85000000000001
2019-01-07,5747,5568,FRANCE,49,6,117.6
2019-01-07,5490,5322,FRANCE,95,6,67.19999999999999
2019-01-07,5456,5283,FRANCE,93,12,132.71
2019-01-07,5310,5146,FRANCE,54,5,11.92
2019-01-07,5487,5319,FRANCE,54,11,102.74999999999999
2019-01-07,5058,4917,FRANCE,64,12,111.08
2019-01-07,5579,5407,FRANCE,94,4,47.72
2019-01-07,5332,5167,FRANCE,92,2,47.18
2019-01-07,5298,5134,FRANCE,74,10,79.17000000000002
2019-01-07,5710,5533,FRANCE,38,1,130.59
2019-01-07,5242,5082,FRANCE,75,2,30.55
2019-01-07,5034,4894,FRANCE,40,29,132.73
2019-01-07,5566,5396,FRANCE,61,7,79.87
2019-01-07,5035,4895,FRANCE,31,17,81.01
2019-01-07,5342,5177,FRANCE,38,1,13.14
2019-01-07,4980,4844,FRANCE,69,14,60.68
2019-01-07,5589,5417,FRANCE,78,16,72.88000000000001
2019-01-07,5017,4877,FRANCE,75,12,164.42
2019-01-07,5204,1035,FRANCE,94,12,222.92
2019-01-07,5526,5358,FRANCE,83,8,39.14
2019-01-07,5048,4907,FRANCE,09,14,35.309999999999995
2019-01-07,4911,4775,FRANCE,74,2,37.89
2019-01-07,5380,5215,FRANCE,40,2,14.55
2019-01-07,5049,4908,FRANCE,62,42,123.96000000000002
2019-01-07,5703,5526,FRANCE,17,14,98.93
2019-01-07,5157,5009,FRANCE,31,13,60.55000000000001
2019-01-07,5283,5121,FRANCE,77,5,20.89
2019-01-07,5573,5402,FRANCE,06,24,86.80000000000001
2019-01-07,5233,5073,FRANCE,12,6,77.67
2019-01-07,5633,5460,FRANCE,49,38,189.31
2019-01-07,5485,5317,FRANCE,75,19,97.94000000000001
2019-01-07,5714,5536,FRANCE,29,24,138.45000000000002
2019-01-07,5006,4868,FRANCE,18,1,12.44
2019-01-07,4985,4849,FRANCE,13,8,89.1
2019-01-07,5421,5256,FRANCE,49,24,110.51000000000002
2019-01-07,5315,5151,FRANCE,46,7,65.99
2019-01-07,5141,4994,FRANCE,64,1,23.45
2019-01-07,5737,5558,FRANCE,75,9,41.059999999999995
2019-01-07,5665,5490,FRANCE,33,19,170.51999999999998
2019-01-07,5113,4966,FRANCE,06,14,59.64999999999999
2019-01-07,5700,5523,FRANCE,38,3,28.93
2019-01-07,5096,4953,FRANCE,17,12,44.36
2019-01-07,5499,5331,FRANCE,68,3,24.66
2019-01-07,5261,5100,FRANCE,34,6,77.5
2019-01-07,4993,4856,FRANCE,30,7,43.89
2019-01-07,5796,5614,FRANCE,92,2,51.8
2019-01-07,5564,2442,FRANCE,93,12,149.53
2019-01-07,5613,5440,FRANCE,59,12,69.8
2019-01-07,5652,5450,FRANCE,59,14,134.6
2019-01-07,5642,5469,FRANCE,57,5,30.919999999999998
2019-01-07,4919,4783,FRANCE,31,6,27.52
2019-01-07,4962,4826,FRANCE,35,24,80.88
2019-01-07,5437,5271,FRANCE,13,9,79.99
2019-01-07,5322,5158,FRANCE,67,3,39.980000000000004
2019-01-07,5718,5539,FRANCE,57,30,122.10999999999999
2019-01-07,5037,4896,FRANCE,20,10,87.5
2019-01-07,5753,687,FRANCE,74,3,19.55
2019-01-07,5449,5283,FRANCE,93,12,132.71
2019-01-07,5324,2615,FRANCE,93,44,223.37
2019-01-07,5639,5466,FRANCE,31,8,135.57
2019-01-07,5777,5596,FRANCE,36,17,75.43
2019-01-07,4918,4782,FRANCE,75,7,72.45
2019-01-07,5056,4915,FRANCE,39,11,78.52999999999999
2019-01-07,4923,4787,FRANCE,67,18,76.69000000000001
2019-01-07,5264,5103,FRANCE,59,6,81.42
2019-01-07,5365,5200,FRANCE,41,11,70.55000000000001
2019-01-07,5515,5347,FRANCE,93,24,73.92999999999999
2019-01-07,5027,4887,FRANCE,82,37,197.61
2019-01-07,5301,5137,FRANCE,73,35,87.03
2019-01-07,5808,5626,FRANCE,56,12,81.71
2019-01-07,5674,5498,FRANCE,62,9,46.690000000000005
2019-01-07,5553,5384,FRANCE,80,15,70.89000000000001
2019-01-07,5356,5191,FRANCE,80,13,57.68000000000001
2019-01-07,5636,5463,FRANCE,42,6,24.57
2019-01-07,5631,5458,FRANCE,70,11,52.14999999999999
2019-01-07,5273,5112,FRANCE,92,2,22.92
2019-01-07,5274,5113,FRANCE,93,34,115.41
2019-01-07,5481,5313,FRANCE,69,1,72.01
2019-01-07,5190,5041,FRANCE,13,11,36.010000000000005
2019-01-07,5428,5263,FRANCE,44,12,54.94
2019-01-07,5170,5021,FRANCE,84,8,58.65
2019-01-07,4987,4851,FRANCE,64,8,35.8
2019-01-07,4950,4814,FRANCE,91,24,116.58999999999999
2019-01-07,5051,4910,FRANCE,33,7,39.11
2019-01-07,5712,5534,FRANCE,38,9,25.099999999999998
2019-01-07,5496,5328,FRANCE,19,3,11.38
2019-01-07,5163,5015,FRANCE,92,15,74.6
2019-01-07,5364,5199,FRANCE,60,4,59.53
2019-01-07,5197,5047,FRANCE,44,1,34.91
2019-01-07,5443,5277,FRANCE,06,12,66.1
2019-01-07,5524,5356,FRANCE,27,24,123.39
2019-01-07,5257,5096,FRANCE,93,35,98.15
2019-01-07,5147,5000,FRANCE,42,6,60.84
2019-01-07,5286,5123,FRANCE,31,8,89.92999999999998
2019-01-07,5191,5042,FRANCE,13,28,103.84
2019-01-07,5675,5499,FRANCE,18,10,70.67
2019-01-07,5124,4977,FRANCE,45,7,22.3
2019-01-07,5648,5474,FRANCE,68,7,64.44
2019-01-07,5362,5197,FRANCE,09,41,134.92000000000002
2019-01-07,5029,4889,FRANCE,49,4,60.31
2019-01-07,5276,2570,FRANCE,75,13,65.94
2019-01-07,5116,4969,FRANCE,62,37,93.34
2019-01-07,5574,4203,FRANCE,75,2,44.68
2019-01-07,5308,5144,FRANCE,55,19,91.47
2019-01-07,5614,5441,FRANCE,67,19,46.76
2019-01-07,5434,5269,FRANCE,88,1,27.77
2019-01-07,5556,5387,FRANCE,62,4,50.73
2019-01-07,5067,4926,FRANCE,37,8,62.55
2019-01-07,5601,5429,FRANCE,26,15,60.78
2019-01-07,5663,5488,FRANCE,73,8,86.1
2019-01-07,5711,5505,FRANCE,43,24,64.99000000000001
2019-01-07,5377,5212,FRANCE,45,4,19.990000000000002
2019-01-07,5693,5516,FRANCE,92,8,77.84
2019-01-07,5793,5611,FRANCE,04,8,59.28
2019-01-07,5229,5069,FRANCE,78,5,62.510000000000005
2019-01-07,5181,5032,FRANCE,69,1,18.02
2019-01-07,5577,5405,FRANCE,78,4,13.639999999999999
2019-01-07,5756,5572,FRANCE,75,11,120.8
2019-01-07,5416,5251,FRANCE,31,2,24.44
2019-01-07,5460,5293,FRANCE,44,10,69.78999999999999
2019-01-07,5007,4869,FRANCE,75,6,70.61
2019-01-07,5097,4954,FRANCE,32,12,68.47999999999999
2019-01-07,5708,5531,FRANCE,74,5,40.09
2019-01-07,4946,4810,FRANCE,01,19,103.94
2019-01-07,5465,5298,FRANCE,86,11,130.42
2019-01-07,5516,5348,FRANCE,38,4,48.33
2019-01-07,5180,5031,FRANCE,34,2,10.74
2019-01-07,5619,5446,FRANCE,49,8,79.24000000000001
2019-01-07,5458,5291,FRANCE,91,4,23.89
2019-01-07,5482,5314,FRANCE,28,33,100.11999999999999
2019-01-07,5338,5173,FRANCE,21,24,184.54
2019-01-07,5451,5285,FRANCE,30,19,67.92
2019-01-07,4973,4837,FRANCE,66,37,80.27
2019-01-07,5224,5065,FRANCE,28,5,27.19
2019-01-07,5716,536,FRANCE,81,19,133.82999999999998
2019-01-07,5789,5607,FRANCE,94,20,131.19
2019-01-07,5603,5431,FRANCE,75,24,102.67
2019-01-07,5039,4898,FRANCE,66,11,67.52
2019-01-07,5411,5246,FRANCE,85,5,95.77000000000001
2019-01-07,5705,5528,FRANCE,59,17,49.21
2019-01-07,5287,5124,FRANCE,43,33,89.92
2019-01-07,5792,5610,FRANCE,95,11,70.06
2019-01-07,5245,5085,FRANCE,59,3,17.19
2019-01-07,4981,4845,FRANCE,36,24,77.74
2019-01-07,5696,5519,FRANCE,79,19,70.46
2019-01-07,5247,5087,FRANCE,75,10,14.64
2019-01-07,5638,5465,FRANCE,35,38,128.2
2019-01-07,5019,4879,FRANCE,74,23,92.00999999999999
2019-01-07,5804,5622,FRANCE,06,48,108.1
2019-01-07,5618,5445,FRANCE,91,1,4.16
2019-01-07,5797,5615,FRANCE,77,11,76.65
2019-01-07,5379,5214,FRANCE,58,11,66.82
2019-01-07,5158,5010,FRANCE,75,1,20.38
2019-01-07,5632,5459,FRANCE,27,8,44.42
2019-01-07,5791,5609,FRANCE,33,33,73.0
2019-01-07,5198,1035,FRANCE,94,12,222.92
2019-01-07,5010,4872,FRANCE,35,22,67.32
2019-01-07,5467,5300,FRANCE,45,19,75.19
2019-01-07,5745,5566,FRANCE,29,15,82.91
2019-01-07,5164,5016,FRANCE,75,17,71.86999999999999
2019-01-07,5239,5079,FRANCE,74,7,13.360000000000001
2019-01-07,5649,5475,FRANCE,17,6,51.91
2019-01-07,4982,4846,FRANCE,54,20,77.48
2019-01-07,5200,5048,FRANCE,91,18,63.75
2019-01-07,5196,5046,FRANCE,58,9,43.089999999999996
2019-01-07,5415,5250,FRANCE,52,19,60.59999999999999
2019-01-07,5801,5619,FRANCE,38,72,202.67000000000002
2019-01-07,4920,4784,FRANCE,75,15,250.76999999999998
2019-01-07,5169,5020,FRANCE,42,3,29.6
2019-01-07,4936,4800,FRANCE,61,42,143.24
2019-01-07,5464,5297,FRANCE,38,3,12.8
2019-01-07,5673,5497,FRANCE,91,9,85.63000000000001
2019-01-07,5077,4935,FRANCE,17,7,34.78999999999999
2019-01-07,5778,5597,FRANCE,93,13,65.60000000000001
2019-01-07,5782,5601,FRANCE,69,11,131.66
2019-01-07,5720,5541,FRANCE,50,1,6.73
2019-01-07,5119,4972,FRANCE,17,8,54.17
2019-01-07,5331,5166,FRANCE,64,32,102.57000000000002
2019-01-07,5544,5375,FRANCE,44,7,70.4
2019-01-07,5692,5515,FRANCE,34,8,60.03
2019-01-07,5764,5583,FRANCE,51,8,72.76
2019-01-07,5139,4992,FRANCE,69,17,115.81
2019-01-07,4947,4811,FRANCE,37,11,39.06
2019-01-07,5594,5422,FRANCE,31,12,80.94000000000001
2019-01-07,5020,4880,FRANCE,34,32,80.55
2019-01-07,5199,1035,FRANCE,94,12,222.92
2019-01-07,5704,5527,FRANCE,93,9,68.47
2019-01-07,5210,5052,FRANCE,56,5,8.93
2019-01-07,5079,4937,FRANCE,13,12,76.91999999999999
2019-01-07,5424,5259,FRANCE,49,15,72.66000000000001
2019-01-07,5030,4890,FRANCE,27,17,79.66000000000001
2019-01-07,5248,5088,FRANCE,74,22,88.6
2019-01-07,4974,4838,FRANCE,77,6,69.03
2019-01-07,5425,5260,FRANCE,75,17,76.46000000000001
2019-01-07,5112,4965,FRANCE,62,2,70.3
2019-01-07,5265,5104,FRANCE,34,14,86.69999999999999
2019-01-07,5289,5126,FRANCE,77,32,83.03999999999999
2019-01-07,5193,741,FRANCE,11,1,2.09
2019-01-07,5115,4968,FRANCE,75,38,85.38999999999999
2019-01-07,5671,5495,FRANCE,67,7,61.7
2019-01-07,5093,4950,FRANCE,77,3,16.75
2019-01-07,5751,5572,FRANCE,75,72,231.21
2019-01-07,4927,4791,FRANCE,75,6,63.56000000000001
2019-01-07,5530,5362,FRANCE,48,12,30.48
2019-01-07,5225,5066,FRANCE,44,2,32.17
2019-01-07,5784,5603,FRANCE,85,12,75.44
2019-01-07,5292,5129,FRANCE,52,39,226.03
2019-01-07,5770,5589,FRANCE,92,2,3.9000000000000004
2019-01-07,5370,5205,FRANCE,59,32,167.82999999999998
2019-01-07,5635,5462,FRANCE,94,19,201.59
2019-01-07,5244,5084,FRANCE,86,8,36.14
2019-01-07,5687,5510,FRANCE,38,10,28.37
2019-01-07,5461,5294,FRANCE,92,5,24.24
2019-01-07,5722,5543,FRANCE,61,10,84.22000000000001
2019-01-07,5375,5210,FRANCE,34,22,62.010000000000005
2019-01-07,5177,5028,FRANCE,02,15,124.07
2019-01-07,5523,5355,FRANCE,16,17,79.31
2019-01-07,5227,5067,FRANCE,58,19,53.18
2019-01-07,4967,4831,FRANCE,20,31,176.22
2019-01-07,5646,5472,FRANCE,13,17,101.35
2019-01-07,5345,5180,FRANCE,26,31,274.04
2019-01-07,5249,5089,FRANCE,09,5,48.55
2019-01-07,5217,5059,FRANCE,78,45,123.44
2019-01-07,5130,4983,FRANCE,69,23,72.72
2019-01-07,5417,5252,FRANCE,01,4,37.55
2019-01-07,5604,5432,FRANCE,69,1,8.02
2019-01-07,4933,4797,FRANCE,52,1,135.31
2019-01-07,5691,5514,FRANCE,81,31,69.05
2019-01-07,5471,5304,FRANCE,49,23,78.09
2019-01-07,5802,5620,FRANCE,21,4,34.47
2019-01-07,5531,5363,FRANCE,78,5,36.8
2019-01-07,5459,5292,FRANCE,73,4,25.5
2019-01-07,5484,5316,FRANCE,69,7,30.29
2019-01-07,5430,5265,FRANCE,42,14,52.54
2019-01-07,5151,5003,FRANCE,76,31,111.67
2019-01-07,5744,5565,FRANCE,57,12,74.4
2019-01-07,5254,5094,FRANCE,91,14,49.74000000000001
2019-01-07,5643,5470,FRANCE,67,1,14.39
2019-01-07,5321,5157,FRANCE,93,40,117.61000000000001
2019-01-07,5353,5188,FRANCE,71,23,61.41000000000002
2019-01-07,5005,4867,FRANCE,38,9,50.99
2019-01-07,4937,4801,FRANCE,91,31,84.53999999999999
2019-01-07,5550,5381,FRANCE,49,9,96.16
2019-01-07,4928,4792,FRANCE,56,19,77.6
2019-01-07,5143,4996,FRANCE,78,10,100.65
2019-01-07,4931,4795,FRANCE,24,3,88.87
2019-01-07,5041,4900,FRANCE,75,20,119.2
2019-01-07,4959,4823,FRANCE,21,11,74.88
2019-01-07,5076,4934,FRANCE,33,27,118.17999999999999
2019-01-07,5498,5330,FRANCE,11,4,63.31999999999999
2019-01-07,5641,5468,FRANCE,35,12,83.5
2019-01-07,5144,4997,FRANCE,34,46,82.98
2019-01-07,5325,5160,FRANCE,64,2,11.969999999999999
2019-01-07,5469,5302,FRANCE,67,1,2.78
2019-01-07,5102,4957,FRANCE,94,6,117.71
2019-01-07,4963,4827,FRANCE,13,15,122.98
2019-01-07,5695,5518,FRANCE,44,10,65.87
2019-01-07,5099,4955,FRANCE,30,31,130.96
2019-01-07,5660,5485,FRANCE,63,19,149.57
2019-01-07,5168,5019,FRANCE,08,31,109.81999999999998
2019-01-07,5462,5295,FRANCE,39,10,37.96
2019-01-07,5089,4946,FRANCE,95,13,40.34
2019-01-07,5608,5436,FRANCE,44,17,109.45
2019-01-07,5488,5320,FRANCE,74,8,32.79
2019-01-07,5382,5217,FRANCE,95,11,94.83999999999999
2019-01-07,5300,5136,FRANCE,78,3,19.21
2019-01-07,5569,5398,FRANCE,91,2,37.8
2019-01-07,5395,5230,FRANCE,67,15,81.32999999999998
2019-01-07,5599,5427,FRANCE,84,10,86.67999999999999
2019-01-07,4925,4789,FRANCE,93,4,21.11
2019-01-07,5132,4985,FRANCE,56,3,29.62
2019-01-07,5572,5401,FRANCE,39,31,92.75
2019-01-07,5495,5327,FRANCE,01,23,82.67
2019-01-07,5740,5561,FRANCE,31,19,71.74
2019-01-07,5397,5232,FRANCE,93,10,48.24
2019-01-07,5232,5072,FRANCE,91,12,64.27000000000001
2019-01-07,4939,4803,FRANCE,95,1,8.04
2019-01-07,4915,4779,FRANCE,93,15,113.43
2019-01-07,4917,4781,FRANCE,69,19,73.06
2019-01-07,5510,5342,FRANCE,38,10,62.74
2019-01-07,5418,5253,FRANCE,08,16,82.68
2019-01-07,5602,5430,FRANCE,78,23,131.06
2019-01-07,5402,5237,FRANCE,78,12,67.25999999999999
2019-01-07,5329,5164,FRANCE,94,31,95.21
2019-01-07,5688,5511,FRANCE,94,2,22.35
2019-01-07,5504,5336,FRANCE,92,16,89.28
2019-01-07,5596,5424,FRANCE,79,13,95.25
2019-01-07,5070,4929,FRANCE,57,23,65.60000000000001
2019-01-07,5209,1035,FRANCE,94,12,222.92
2019-01-07,5222,5063,FRANCE,59,14,68.29
2019-01-07,5386,5221,FRANCE,62,8,38.720000000000006
2019-01-07,5344,5179,FRANCE,78,10,57.93000000000001
2019-01-07,5506,5338,FRANCE,26,7,45.76
2019-01-07,5009,4871,FRANCE,31,22,65.11000000000001
2019-01-07,5299,5135,FRANCE,75,23,154.56
2019-01-07,5489,5321,FRANCE,92,12,75.12
2019-01-07,5470,5303,FRANCE,93,5,43.980000000000004
2019-01-07,5194,5044,FRANCE,44,6,106.2
2019-01-07,4921,4785,FRANCE,28,14,48.849999999999994
2019-01-07,5669,5494,FRANCE,77,38,204.54
2019-01-07,5013,4864,FRANCE,26,6,78.05
2019-01-07,5578,5406,FRANCE,49,1,59.07
2019-01-07,5046,4905,FRANCE,21,8,75.16
2019-01-07,5623,5450,FRANCE,68,17,87.92
2019-01-07,4945,4809,FRANCE,24,19,194.79
2019-01-07,5187,5038,FRANCE,92,35,75.04
2019-01-07,4957,4821,FRANCE,95,50,266.04
2019-01-07,4998,4860,FRANCE,59,7,88.0
2019-01-07,5155,5007,FRANCE,35,30,81.86
2019-01-07,5307,5143,FRANCE,85,12,144.43
2019-01-07,5486,5318,FRANCE,14,14,79.73
2019-01-07,5293,5037,FRANCE,77,12,144.67
2019-01-07,5201,1035,FRANCE,94,12,222.92
2019-01-07,5213,5055,FRANCE,83,17,69.79
2019-01-07,5746,5567,FRANCE,06,11,64.24000000000001
2019-01-07,5752,5573,FRANCE,91,12,66.44
2019-01-07,5405,5240,FRANCE,44,4,28.73
2019-01-07,5508,5340,FRANCE,93,24,552.97
2019-01-07,5381,5216,FRANCE,56,4,49.709999999999994
2019-01-07,5120,4973,FRANCE,62,3,9.55
2019-01-07,5502,5334,FRANCE,78,6,110.59
2019-01-07,5236,5076,FRANCE,92,19,128.44
2019-01-07,5075,4933,FRANCE,08,10,25.97
2019-01-07,5072,4930,FRANCE,13,12,93.82
2019-01-07,5266,5105,FRANCE,69,13,66.37
2019-01-07,5439,5273,FRANCE,54,23,95.7
2019-01-07,5358,5193,FRANCE,56,19,60.370000000000005
2019-01-07,5591,5419,FRANCE,51,30,112.84
2019-01-07,5066,4925,FRANCE,36,2,8.59
2019-01-07,5065,4924,FRANCE,46,10,60.92
2019-01-07,4924,4788,FRANCE,13,6,14.2
2019-01-07,4940,4804,FRANCE,59,40,200.04
2019-01-07,5399,5234,FRANCE,12,8,88.5
2019-01-07,5429,5264,FRANCE,23,15,116.89
2019-01-07,4968,4832,FRANCE,74,2,175.88
2019-01-07,5529,5361,FRANCE,36,13,71.95
2019-01-07,5003,4865,FRANCE,13,34,93.63999999999999
2019-01-07,5620,5447,FRANCE,38,5,39.3
2019-01-07,5650,5476,FRANCE,05,12,69.55000000000001
2019-01-07,5483,5315,FRANCE,92,8,44.13999999999999
2019-01-07,5536,5367,FRANCE,79,1,34.43
2019-01-07,5617,5444,FRANCE,27,11,75.59
2019-01-07,5223,5064,FRANCE,11,4,38.22
2019-01-07,4990,4854,FRANCE,71,3,75.15
2019-01-07,5154,5006,FRANCE,54,2,19.0
2019-01-07,5478,5310,FRANCE,22,19,76.02999999999999
2019-01-07,5038,4897,FRANCE,93,8,65.00999999999999
2019-01-07,5560,5391,FRANCE,88,28,143.95
2019-01-07,5755,5575,FRANCE,49,6,49.540000000000006
2019-01-07,5185,5036,FRANCE,75,3,23.53
2019-01-07,5409,5244,FRANCE,01,6,37.07
2019-01-07,5296,5132,FRANCE,91,11,74.08
2019-01-07,5313,5149,FRANCE,67,18,91.97999999999999
2019-01-07,5284,5122,FRANCE,75,6,25.529999999999998
2019-01-07,5463,5296,FRANCE,75,35,132.50000000000003
2019-01-07,5404,5239,FRANCE,75,30,112.39
2019-01-07,5694,5517,FRANCE,91,10,43.89
2019-01-07,5786,5605,FRANCE,74,14,95.35
2019-01-07,5468,5301,FRANCE,32,13,85.19
2019-01-07,5628,5455,FRANCE,45,12,61.99999999999999
2019-01-07,5215,5057,FRANCE,54,12,60.91
2019-01-07,5347,5182,FRANCE,44,8,51.54
2019-01-07,5062,4921,FRANCE,26,29,86.39
2019-01-07,5717,5538,FRANCE,78,8,47.11
2019-01-07,5256,1242,FRANCE,73,22,380.14
2019-01-07,5779,5598,FRANCE,57,19,128.77
2019-01-07,4926,4790,FRANCE,33,18,79.74
2019-01-07,5360,5195,FRANCE,02,11,62.0
2019-01-07,5787,5606,FRANCE,75,10,65.28
2019-01-07,4941,4805,FRANCE,51,22,75.57
2019-01-07,5152,5004,FRANCE,45,4,13.1
2019-01-07,5081,4939,FRANCE,93,4,23.32
2019-01-07,5519,5351,FRANCE,62,11,70.52000000000001
2019-01-07,5105,4959,FRANCE,59,22,144.69
2019-01-07,5514,5346,FRANCE,87,8,75.89
2019-01-07,5352,5187,FRANCE,22,10,42.74
2019-01-07,5667,5492,FRANCE,57,13,105.93
2019-01-07,5011,490,FRANCE,33,43,118.59
